m_in,lam_hs,status,Mdm,Mh,Omega,Xf,sSIp,sSIn,sigmaV,Gh,BRinv,LZ2024,XENON1T,PandaX4T
122.27525560235229,0.00012094486084670794,0,122.275256,125.548349,7185.55163,11.92302,5.316346e-51,5.46597e-51,1.585681e-31,0.003944141,0.0,4.042066e-48,1.106602e-46,7.429539e-47
24.69413228071137,0.006911824538724044,0,24.6941519,125.548349,150.950588,14.35176,4.551061e-46,4.668882e-46,9.910172e-30,0.004155109,0.05077311,2.57911e-48,4.493892e-47,4.676547e-47
32.779795359585485,0.0009943136243263464,0,32.7797975,125.548349,3907.3879,11.29372,5.302101e-48,5.441788e-48,2.6939e-31,0.003948191,0.001025769,2.203656e-48,4.168446e-47,3.946735e-47
335.93640094419834,0.0018063437739103847,0,335.936401,125.548349,229.650534,16.35549,1.435936e-49,1.47906e-49,7.615799e-30,0.003944141,0.0,1.014095e-47,2.87588e-46,1.73038e-46
248.76377656886945,0.0005605979040831388,0,248.763777,125.548349,1114.38087,14.44261,2.593269e-50,2.669662e-50,1.383492e-30,0.003944141,0.0,7.565695e-48,2.121401e-46,1.374917e-46
18.086162336578944,0.0007619416485451142,0,18.0861653,125.548349,9180.3073,9.820149,1.03599e-47,1.062251e-47,1.050731e-31,0.003946811,0.0006765769,4.38027e-48,6.849876e-47,7.029192e-47
56.55578083811702,0.04446326955375517,0,56.5558359,125.548349,0.00318657805,27.72158,3.485439e-45,3.580062e-45,8.432134e-27,0.008064847,0.5109466,2.386601e-48,5.630938e-47,3.968932e-47
69.47727704586487,0.0007707536690779434,0,69.4772778,125.548349,520.978287,13.95907,6.874857e-49,7.063419e-49,3.484672e-30,0.003944141,0.0,2.699793e-48,6.703627e-47,4.561865e-47
213.78069898608757,0.0005693604917260108,0,213.780699,125.548349,817.975028,14.6308,3.676846e-50,3.784023e-50,1.90573e-30,0.003944141,0.0,6.563697e-48,1.846709e-46,1.195475e-46
81.6315280518487,0.0012116461969438363,0,81.6315291,125.548349,82.719105,16.15796,1.221324e-48,1.25508e-48,1.500085e-29,0.003944141,0.0,2.996818e-48,7.694884e-47,5.307309e-47
982.3864875445822,0.054195660061566904,0,982.386491,125.548349,3.13649619,21.80294,1.378731e-47,1.422761e-47,7.189544e-28,0.003944141,0.0,2.853454e-47,8.32516e-46,4.930491e-46
30.65003174135792,0.10218160279209502,0,30.6502653,125.548349,0.822287824,19.93497,6.418467e-44,6.586888e-44,2.611052e-27,0.04771113,0.9173329,2.260567e-48,4.145704e-47,3.992643e-47
32.63885646857991,0.00043375452371687706,0,32.6388574,125.548349,16371.6373,10.10267,1.017874e-48,1.044684e-48,5.095697e-32,0.003944913,0.0001956812,2.206607e-48,4.164607e-47,3.947451e-47
14.008129396635542,0.00010689229470693786,0,14.0081299,125.548349,260546.204,6.111938,3.397373e-49,3.481879e-49,1.937325e-33,0.003944195,0.0,9.05342e-48,1.377719e-46,1.432834e-46
148.94867823359064,0.006631191071250627,0,148.948681,125.548349,4.44104859,19.60278,1.066785e-47,1.097052e-47,4.816678e-28,0.003944141,0.0,4.774977e-48,1.33513e-46,8.570061e-47
